UNITID,iheName,MSI_Flag,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,studentsRecipientsTotal,eligibleStudentsTotal,studentPortionDisbursedTotal,avgStudentAward,pct_eligible_who_received_aid_by_inst,pct_enrolled_who_received_aid_by_inst,pct_enrolled_who_were_eligible,pctPell,pct_received_who_are_pell,eligiblePellUG,eligibleNonPellUG,eligibleUG,receivedPellUG,receivedNonPellUG,receivedUG,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OPEID,SECTOR,ICLEVEL,CONTROL,INSTCAT,LANDGRNT,INSTSIZE,LOCALE,POSTSEC,LONGITUD,LATITUDE,FT_Previous_Cohort_2017,FT_Previous_Cohort_2018,FT_Previous_Cohort_2019,FT_Previous_Cohort_2020,FT_Previous_Cohort_2021,FT_Previous_Cohort_Adj_2017,FT_Previous_Cohort_Adj_2018,FT_Previous_Cohort_Adj_2019,FT_Previous_Cohort_Adj_2020,FT_Previous_Cohort_Adj_2021,FT_Retention_N_2017,FT_Retention_N_2018,FT_Retention_N_2019,FT_Retention_N_2020,FT_Retention_N_2021,FT_Retention_Rate_2017,FT_Retention_Rate_2018,FT_Retention_Rate_2019,FT_Retention_Rate_2020,FT_Retention_Rate_2021,New_Cohort_2017,New_Cohort_2018,New_Cohort_2019,New_Cohort_2020,New_Cohort_2021,New_UG_2017,New_UG_2018,New_UG_2019,New_UG_2020,New_UG_2021,PT_Previous_Cohort_2017,PT_Previous_Cohort_2018,PT_Previous_Cohort_2019,PT_Previous_Cohort_2020,PT_Previous_Cohort_2021,PT_Previous_Cohort_Adj_2017,PT_Previous_Cohort_Adj_2018,PT_Previous_Cohort_Adj_2019,PT_Previous_Cohort_Adj_2020,PT_Previous_Cohort_Adj_2021,PT_Retention_N_2017,PT_Retention_N_2018,PT_Retention_N_2019,PT_Retention_N_2020,PT_Retention_N_2021,PT_Retention_Rate_2017,PT_Retention_Rate_2018,PT_Retention_Rate_2019,PT_Retention_Rate_2020,PT_Retention_Rate_2021
458070,AVENUE FIVE INSTITUTE INC.,0,0,0,0,0,0,0,0,354,356,195300.18,551.6954237,99.43820225,71.80527383,72.21095335,0.46,59.60451977,213,143,356,211,143,354,Avenue Five Institute,8620 Burnet Rd Ste 300,Austin,TX,78757,48,4160700,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-97.728961,30.369503,28,47,40,31,34,28,47,40,31,34,24,43,36,27,30,86,91,90,87,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,NA,0,0,3,4,NA,0,0,3,4,NA,NA,NA,100,100,NA
436775,"TONI&GUY HAIRDRESSING ACADEMY, LP",0,0,0,0,0,0,0,0,124,124,156597,1262.879032,100,47.50957854,47.50957854,0.497,61.29032258,76,48,124,76,48,124,Toni & Guy Hairdressing Academy-Plano,1921 Preston Road #2022,Plano,TX,75093,48,3371300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-96.797544,33.026159,72,26,38,23,25,72,26,38,23,25,52,21,33,19,16,72,81,87,83,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492689,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER AT EL PASO,1,0,0,0,0,0,1,0,196,624,211288,1078,31.41025641,20.82890542,66.31243358,NA,NA,132,119,251,NA,NA,96,Texas Tech University Health Sciences Center-El Paso,5001 El Paso Drive,El Paso,TX,79905-2827,48,4280800,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"Under 1,000",City: Large,1,-106.43122,31.771891,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476540,"VCCSA, INC",0,0,0,0,0,0,0,0,81,81,109536.3,1352.3,100,30.68181818,30.68181818,0.823,NA,NA,NA,81,NA,NA,81,Vogue College of Cosmetology-San Antonio Fredericksburg,1836 Fredericksburg Road,San Antonio,TX,78201-5035,48,4178200,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-98.523455,29.462345,71,42,11,5,0,71,42,11,5,0,52,25,9,5,0,73,60,82,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,16,14,7,0,28,16,14,7,0,21,10,11,6,0,75,63,79,86,NA
229656,VOGUE COLLEGE OF COSMETOLOGY,0,0,0,0,0,0,0,0,140,140,281373.4,2009.81,100,28.57142857,28.57142857,0.847,NA,NA,NA,NA,NA,NA,NA,Vogue College of Cosmetology-McAllen,800 Fern Avenue,McAllen,TX,78501-1945,48,4178400,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Midsize,1,-98.223022,26.232656,80,90,17,19,7,80,90,17,19,7,59,53,13,13,4,74,59,76,68,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,18,2,16,0,13,18,2,16,0,10,17,0,8,0,77,94,0,50,NA
476559,BOO COMPANY INC.,0,0,0,0,0,0,0,0,99,101,75064.77,758.23,98.01980198,47.36842105,48.32535885,0.618,NA,91,10,NA,89,10,NA,Vogue College of Cosmetology,6012 Ingram Road,San Antonio,TX,78238-4402,48,4178300,"Private for-profit, less-than 2-year",Less than 2 years (below associate),Private for-profit,"Nondegree-granting, sub-baccalaureate",Not a Land Grant Institution,"Under 1,000",City: Large,1,-98.602991,29.465563,25,23,5,3,0,25,23,5,3,0,20,15,5,2,0,80,65,100,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,17,5,21,0,30,17,5,21,0,22,12,5,18,0,73,71,100,86,NA
222983,AUSTIN COLLEGE,1,0,0,0,0,1,0,0,649,1309,1342606,2068.730354,49.57983193,49.27866363,99.39255885,0.374,49.15254237,NA,NA,1293,319,330,649,Austin College,900 N Grand Ave,Sherman,TX,75090-4400,48,354300,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"1,000 - 4,999",City: Small,1,-96.596331,33.646345,345,332,435,378,339,345,332,435,378,339,278,271,340,310,258,81,82,78,82,76,332,435,378,339,284,363,455,408,375,317,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,100
226107,LAMAR STATE COLLEGE ORANGE,0,0,0,0,0,0,0,0,857,1525,860510.42,1004.096173,56.19672131,28.53812854,50.78255078,0.389,41.77362894,733,792,1525,358,499,857,Lamar State College-Orange,410 Front St,Orange,TX,77630,48,2358200,"Public, 2-year",At least 2 but less than 4 years,Public,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"1,000 - 4,999",Suburb: Midsize,1,-93.732235,30.0922,265,291,274,298,275,265,291,274,298,275,157,172,170,158,147,59,59,62,53,53,291,274,298,275,196,928,742,953,1081,923,77,56,78,70,61,77,56,78,70,61,29,21,32,21,25,38,38,41,30,41
226116,LAMAR STATE COLLEGE PORT ARTHUR,1,0,0,0,0,0,1,0,1332,1332,1509024.33,1132.901149,100,43.67213115,43.67213115,0.512,44.44444444,592,740,1332,592,740,1332,Lamar State College-Port Arthur,1500 Proctor St,Port Arthur,TX,77640,48,2348500,"Public, 2-year",At least 2 but less than 4 years,Public,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"1,000 - 4,999",City: Small,1,-93.925886,29.880385,305,255,302,352,220,305,255,302,352,220,183,149,180,210,133,60,58,60,60,60,255,302,352,220,218,557,735,815,530,505,107,105,153,149,91,107,105,152,149,91,48,55,64,65,45,45,52,42,44,49
226091,LAMAR UNIVERSITY,0,0,0,0,0,0,0,0,2522,5476,3523820,1397.232355,46.05551497,12.78450854,27.75890911,0.492,70.46808511,3445,1618,5063,1656,694,2350,Lamar University,4400 MLK Blvd,Beaumont,TX,77705,48,358100,"Public, 4-year or above",Four or more years,Public,"Degree-granting, primarily baccalaureate or above",Not a Land Grant Institution,"10,000 - 19,999",City: Midsize,1,-94.072244,30.042738,1452,1447,1433,1192,1200,1452,1447,1433,1192,1200,933,922,940,820,684,64,64,66,69,57,1421,1433,1194,1203,1363,2327,2255,2441,2363,2192,72,84,102,99,264,72,84,102,99,264,38,43,52,56,129,53,51,51,57,49
226408,COLLEGE OF THE MAINLAND,1,0,0,0,0,0,1,0,944,944,652900,691.6313559,100,15.91368847,15.91368847,0.406,80.72033898,762,182,944,762,182,944,College of the Mainland,1200 Amburn Road,Texas City,TX,77591-2499,48,709600,"Public, 2-year",At least 2 but less than 4 years,Public,"Degree-granting, associate's and certificates",Not a Land Grant Institution,"1,000 - 4,999",Suburb: Midsize,1,-94.999602,29.39581,194,316,356,252,0,194,315,356,252,0,126,200,235,161,0,65,63,66,64,NA,316,356,252,344,414,1463,1647,1592,1508,1605,261,259,310,375,0,261,259,310,375,0,143,128,155,196,0,55,49,50,52,NA
