UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
235954,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
236018,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",16,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
236072,"R",185,"R",1947,"R",10,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236133,"R",189,"R",317,"R",60,"R",197,"R",0,"R",0,"R",197,"R",157,"R",80,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8
236188,"R",432,"R",1272,"R",34,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",19
236212,"A",,"A",,"A",,"R",249,"R",0,"R",0,"R",249,"R",212,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
236230,"R",619,"R",1218,"R",51,"R",678,"R",0,"R",0,"R",678,"R",564,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
236258,"R",192,"R",420,"R",46,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
236328,"R",590,"R",636,"R",93,"R",674,"R",0,"R",0,"R",674,"R",579,"R",86,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",11
236382,"R",180,"R",1014,"R",18,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
236452,"R",276,"R",523,"R",53,"R",237,"R",0,"R",0,"R",237,"R",181,"R",76,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",11
236504,"R",160,"R",2273,"R",7,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236513,"R",277,"R",1856,"R",15,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",16
236577,"R",642,"R",855,"R",75,"R",683,"R",0,"R",0,"R",683,"R",542,"R",79,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",13
236595,"R",948,"R",1345,"R",70,"R",978,"R",0,"Z",0,"R",978,"R",825,"R",84,"R",4,"R",0,"Z",0,"R",4,"R",2,"R",50,"R",11
236610,"R",313,"R",1752,"R",18,"R",344,"Z",0,"Z",0,"R",344,"R",230,"R",67,"R",111,"Z",0,"Z",0,"R",111,"R",42,"R",38,"R",14
236638,"R",500,"R",1387,"R",36,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
236656,"R",482,"R",1305,"R",37,"R",449,"Z",0,"Z",0,"R",449,"R",283,"R",63,"R",162,"Z",0,"Z",0,"R",162,"R",74,"R",46,"R",17
236692,"R",832,"R",3013,"R",28,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",20
236708,"R",1030,"R",1919,"R",54,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",19
236744,"A",,"A",,"A",,"R",40,"R",0,"R",0,"R",40,"R",32,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
236753,"R",711,"R",1744,"R",41,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236887,"R",413,"R",967,"R",43,"R",437,"Z",0,"Z",0,"R",437,"R",301,"R",69,"R",49,"Z",0,"Z",0,"R",49,"R",24,"R",49,"R",15
236896,"R",332,"R",451,"R",74,"R",386,"R",0,"R",0,"R",386,"R",332,"R",86,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",14
236939,"R",4523,"R",7392,"R",61,"R",4449,"R",0,"Z",0,"R",4449,"R",3597,"R",81,"R",78,"Z",0,"R",0,"R",78,"R",44,"R",56,"R",15
236948,"R",6716,"R",8976,"R",75,"R",6413,"R",0,"R",0,"R",6413,"R",6051,"R",94,"R",62,"R",0,"R",0,"R",62,"R",47,"R",76,"R",19
236975,"R",402,"R",882,"R",46,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
237011,"R",3072,"R",4378,"R",70,"R",2859,"R",0,"R",0,"R",2859,"R",2321,"R",81,"R",29,"R",0,"R",0,"R",29,"R",20,"R",69,"R",18
237039,"R",280,"R",1214,"R",23,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
237057,"R",389,"R",440,"R",88,"R",405,"Z",0,"Z",0,"R",405,"R",381,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
237066,"R",504,"R",619,"R",81,"R",592,"R",0,"R",0,"R",592,"R",504,"R",85,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",13
237109,"R",308,"R",917,"R",34,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
237118,"R",309,"R",385,"R",80,"R",260,"R",0,"R",0,"R",260,"R",148,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
237127,"A",,"A",,"A",,"R",5,"Z",0,"Z",0,"R",5,"R",3,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
237136,"R",41,"R",130,"R",32,"R",27,"R",0,"R",0,"R",27,"R",23,"R",85,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",9
237145,"A",,"A",,"A",,"R",7,"R",1,"R",0,"R",6,"R",6,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237172,"A",,"A",,"A",,"R",77,"R",0,"R",0,"R",77,"R",58,"R",75,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",12
237181,"R",160,"R",174,"R",92,"R",127,"R",0,"R",0,"R",127,"R",89,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
237215,"R",219,"R",371,"R",59,"R",101,"R",0,"Z",0,"R",101,"R",66,"R",65,"R",7,"R",0,"Z",0,"R",7,"R",3,"R",43,"R",14
237242,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",21,"R",88,"R",35,"R",0,"R",0,"R",35,"R",27,"R",77,"R",3
237303,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",18,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237312,"R",341,"R",536,"R",64,"R",297,"R",0,"R",0,"R",297,"R",176,"R",59,"R",7,"R",0,"R",0,"R",7,"R",1,"R",14,"R",15
237321,"A",,"A",,"A",,"R",7,"R",1,"R",0,"R",6,"R",4,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
237330,"R",428,"R",534,"R",80,"R",469,"R",0,"R",0,"R",469,"R",300,"R",64,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",15
237358,"R",236,"R",321,"R",74,"R",181,"R",0,"R",0,"R",181,"R",131,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
237367,"R",749,"R",1186,"R",63,"R",791,"R",1,"Z",0,"R",790,"R",515,"R",65,"R",25,"Z",0,"Z",0,"R",25,"R",10,"R",40,"R",15
237385,"R",297,"R",743,"R",40,"R",252,"R",1,"R",0,"R",251,"R",164,"R",65,"R",36,"R",0,"R",0,"R",36,"R",16,"R",44,"R",18
237437,"R",65,"R",102,"R",64,"R",85,"R",0,"Z",0,"R",85,"R",37,"R",44,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",22
237473,"A",,"A",,"A",,"R",108,"R",0,"R",0,"R",108,"R",100,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
237491,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",15,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237525,"R",1791,"R",2963,"R",60,"R",1879,"R",1,"R",0,"R",1878,"R",1347,"R",72,"R",7,"R",0,"R",0,"R",7,"R",1,"R",14,"R",19
237543,"A",,"A",,"A",,"R",42,"R",0,"R",0,"R",42,"R",38,"R",90,"R",64,"R",0,"R",0,"R",64,"R",55,"R",86,"R",9
237552,"A",,"A",,"A",,"R",29,"R",1,"R",0,"R",28,"R",20,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
237561,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",21,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
237570,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",11,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
237598,"R",5,"R",5,"R",100,"R",13,"R",0,"R",0,"R",13,"R",7,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
237613,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",16,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
237640,"R",128,"R",185,"R",69,"R",108,"R",0,"R",0,"R",108,"R",67,"R",62,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
237686,"R",311,"R",535,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
237701,"R",589,"R",867,"R",68,"R",610,"R",0,"R",0,"R",610,"R",281,"R",46,"R",12,"R",0,"R",0,"R",12,"R",2,"R",17,"R",20
237729,"A",,"A",,"A",,"R",36,"R",0,"R",0,"R",36,"R",31,"R",86,"R",37,"Z",0,"Z",0,"R",37,"R",32,"R",86,"R",12
237783,"A",,"A",,"A",,"R",129,"R",0,"R",0,"R",129,"R",62,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
237792,"R",590,"R",1283,"R",46,"R",559,"R",0,"R",0,"R",559,"R",363,"R",65,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",16
237817,"R",419,"R",575,"R",73,"R",414,"R",0,"R",0,"R",414,"R",218,"R",53,"R",57,"R",0,"R",0,"R",57,"R",20,"R",35,"R",15
237844,"A",,"A",,"A",,"R",83,"R",0,"R",0,"R",83,"R",66,"R",80,"R",18,"R",0,"R",0,"R",18,"R",5,"R",28,"R",16
237899,"R",385,"R",2035,"R",19,"R",410,"R",0,"R",0,"R",410,"R",243,"R",59,"R",10,"R",0,"R",0,"R",10,"R",3,"R",30,"R",13
237905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
237932,"R",492,"R",779,"R",63,"R",434,"R",0,"R",0,"R",434,"R",309,"R",71,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",15
237950,"R",334,"R",818,"R",41,"R",299,"R",0,"R",0,"R",299,"R",187,"R",63,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",13
237969,"R",366,"R",413,"R",89,"R",387,"R",0,"R",0,"R",387,"R",285,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
237987,"R",36,"R",62,"R",58,"R",33,"R",0,"R",0,"R",33,"R",25,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
237996,"R",84,"R",236,"R",36,"R",77,"R",0,"R",0,"R",77,"R",49,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
238005,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",24,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
238014,"R",215,"R",739,"R",29,"R",298,"R",0,"R",0,"R",298,"R",169,"R",57,"R",40,"R",0,"R",0,"R",40,"R",14,"R",35,"R",13
238032,"R",5214,"R",6808,"R",77,"R",5108,"R",0,"R",0,"R",5108,"R",4064,"R",80,"R",16,"R",0,"R",0,"R",16,"R",6,"R",38,"R",20
238078,"R",181,"R",242,"R",75,"R",222,"R",0,"Z",0,"R",222,"R",141,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
238096,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",6,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
238175,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",19,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
238193,"R",196,"R",347,"R",56,"R",163,"R",1,"R",0,"R",162,"R",115,"R",71,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",10
238263,"R",720,"R",2981,"R",24,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"Z",0,"A",,"R",11
238324,"R",34,"R",160,"R",21,"R",35,"R",0,"R",0,"R",35,"R",30,"R",86,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
238333,"R",323,"R",420,"R",77,"R",382,"R",0,"R",0,"R",382,"R",326,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
238397,"R",204,"R",337,"R",61,"R",173,"R",0,"R",0,"R",173,"R",85,"R",49,"R",143,"R",0,"R",0,"R",143,"R",75,"R",52,"R",8
238430,"R",139,"R",524,"R",27,"R",164,"R",0,"R",0,"R",164,"R",126,"R",77,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
238458,"R",717,"R",885,"R",81,"R",667,"R",0,"R",0,"R",667,"R",529,"R",79,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",16
238476,"R",707,"R",798,"R",89,"R",722,"R",0,"R",0,"R",722,"R",560,"R",78,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",12
238573,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
238616,"R",558,"R",1137,"R",49,"R",471,"R",0,"R",0,"R",471,"R",385,"R",82,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",11
238661,"R",281,"R",461,"R",61,"R",263,"R",0,"R",0,"R",263,"R",204,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
238722,"R",290,"R",6402,"R",5,"R",292,"R",0,"R",0,"R",292,"R",214,"R",73,"R",475,"R",0,"R",0,"R",475,"R",249,"R",52,"R",12
238759,"R",465,"R",3793,"R",12,"R",369,"R",0,"R",0,"R",369,"R",237,"R",64,"R",833,"R",2,"R",0,"R",831,"R",503,"R",61,"R",12
238810,"A",,"A",,"A",,"R",20,"Z",0,"Z",0,"R",20,"R",17,"R",85,"R",5,"Z",0,"Z",0,"R",5,"R",5,"R",100,"R",8
238980,"R",174,"R",475,"R",37,"R",192,"R",0,"R",0,"R",192,"R",135,"R",70,"R",15,"R",0,"R",0,"R",15,"R",5,"R",33,"R",15
239008,"R",119,"R",605,"R",20,"R",115,"R",1,"R",0,"R",114,"R",75,"R",66,"R",188,"R",0,"R",0,"R",188,"R",117,"R",62,"R",13
239017,"R",353,"R",391,"R",90,"R",374,"R",1,"R",0,"R",373,"R",329,"R",88,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",8
239071,"R",137,"R",300,"R",46,"R",192,"Z",0,"Z",0,"R",192,"R",128,"R",67,"R",11,"Z",0,"Z",0,"R",11,"R",5,"R",45,"R",11
239080,"R",352,"R",524,"R",67,"R",267,"R",0,"R",0,"R",267,"R",184,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
239105,"R",2021,"R",2374,"R",85,"R",2002,"R",0,"Z",0,"R",2002,"R",1787,"R",89,"R",3,"R",0,"Z",0,"R",3,"R",3,"R",100,"R",14
239220,"R",90,"R",733,"R",12,"R",144,"R",0,"R",0,"R",144,"R",70,"R",49,"R",231,"R",0,"R",0,"R",231,"R",101,"R",44,"R",12
239248,"R",1338,"R",4157,"R",32,"R",1242,"Z",0,"Z",0,"R",1242,"R",635,"R",51,"R",964,"Z",0,"Z",0,"R",964,"R",424,"R",44,"R",12
239309,"R",196,"R",239,"R",82,"R",174,"R",0,"R",0,"R",174,"R",131,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
239318,"R",515,"R",693,"R",74,"R",550,"R",0,"R",0,"R",550,"R",466,"R",85,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",16
239372,"R",125,"R",1299,"R",10,"R",195,"R",0,"R",0,"R",195,"R",141,"R",72,"R",633,"R",0,"R",0,"R",633,"R",388,"R",61,"R",16
239390,"R",122,"R",185,"R",66,"R",117,"R",0,"R",0,"R",117,"R",93,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
239442,"R",127,"R",353,"R",36,"R",128,"R",0,"R",0,"R",128,"R",70,"R",55,"R",119,"R",0,"R",0,"R",119,"R",64,"R",54,"R",8
239460,"R",289,"R",1909,"R",15,"R",338,"R",1,"R",0,"R",337,"R",201,"R",60,"R",417,"R",1,"R",0,"R",416,"R",229,"R",55,"R",15
239488,"R",443,"R",4664,"R",9,"R",455,"R",0,"R",0,"R",455,"R",246,"R",54,"R",471,"R",0,"R",0,"R",471,"R",234,"R",50,"R",16
239512,"R",188,"R",256,"R",73,"R",168,"R",0,"R",0,"R",168,"R",123,"R",73,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",10
239628,"R",233,"R",261,"R",89,"R",214,"R",1,"R",0,"R",213,"R",151,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
239716,"R",526,"R",577,"R",91,"R",583,"R",0,"R",0,"R",583,"R",482,"R",83,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",13
239743,"R",92,"R",142,"R",65,"R",56,"R",3,"R",0,"R",53,"R",39,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
239877,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",19,"R",76,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"R",8
239910,"R",261,"R",1418,"R",18,"R",312,"R",0,"R",0,"R",312,"R",256,"R",82,"R",159,"R",0,"R",0,"R",159,"R",116,"R",73,"R",16
239929,"R",6,"R",29,"R",21,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",4
240055,"R",2705,"R",5552,"R",49,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",20
240107,"R",287,"R",470,"R",61,"R",311,"R",0,"R",0,"R",311,"R",221,"R",71,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",11
240116,"R",597,"R",3107,"R",19,"R",619,"R",1,"Z",0,"R",618,"R",370,"R",60,"R",343,"R",1,"Z",0,"R",342,"R",188,"R",55,"R",13
240125,"R",225,"R",2567,"R",9,"R",304,"R",0,"R",0,"R",304,"R",201,"R",66,"R",354,"R",0,"R",0,"R",354,"R",206,"R",58,"R",17
240170,"R",480,"R",1079,"R",44,"R",528,"Z",0,"Z",0,"R",528,"R",321,"R",61,"R",528,"Z",0,"Z",0,"R",528,"R",281,"R",53,"R",9
240189,"R",2000,"R",3199,"R",63,"R",2199,"R",0,"R",0,"R",2199,"R",1719,"R",78,"R",21,"R",0,"R",0,"R",21,"R",10,"R",48,"R",20
240198,"R",227,"R",671,"R",34,"R",269,"R",0,"R",0,"R",269,"R",174,"R",65,"R",189,"R",0,"R",0,"R",189,"R",112,"R",59,"R",8
240240,"A",,"A",,"A",,"R",29,"R",0,"R",0,"R",29,"R",22,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
240268,"R",2343,"R",2931,"R",80,"R",2304,"R",0,"R",0,"R",2304,"R",1882,"R",82,"R",14,"R",0,"R",0,"R",14,"R",6,"R",43,"R",23
240277,"R",938,"R",2814,"R",33,"R",845,"R",0,"R",0,"R",845,"R",613,"R",73,"R",27,"R",0,"R",0,"R",27,"R",15,"R",56,"R",25
240329,"R",2114,"R",2826,"R",75,"R",2089,"R",0,"R",0,"R",2089,"R",1741,"R",83,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",19
240338,"R",232,"R",285,"R",81,"R",228,"R",0,"R",0,"R",228,"R",179,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
240365,"R",1501,"R",5541,"R",27,"R",1487,"R",0,"R",0,"R",1487,"R",1142,"R",77,"R",14,"R",0,"R",0,"R",14,"R",8,"R",57,"R",22
240374,"R",673,"R",1118,"R",60,"R",634,"R",0,"R",0,"R",634,"R",461,"R",73,"R",32,"R",0,"R",0,"R",32,"R",11,"R",34,"R",20
240392,"R",58,"R",231,"R",25,"R",12,"Z",0,"R",0,"R",12,"R",6,"R",50,"R",14,"R",0,"R",0,"R",14,"R",7,"R",50,"R",17
240417,"R",1502,"R",2267,"R",66,"R",1562,"R",0,"R",0,"R",1562,"R",1070,"R",69,"R",26,"R",0,"R",0,"R",26,"R",11,"R",42,"R",20
240426,"R",340,"R",711,"R",48,"R",371,"R",0,"R",0,"R",371,"R",268,"R",72,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",16
240444,"R",6597,"R",8610,"R",77,"R",6414,"R",0,"R",0,"R",6414,"R",6115,"R",95,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"R",18
240453,"R",3190,"R",4928,"R",65,"R",3079,"R",0,"R",0,"R",3079,"R",2285,"R",74,"R",38,"R",0,"R",0,"R",38,"R",17,"R",45,"R",18
240462,"R",1412,"R",1921,"R",74,"R",1549,"R",0,"R",0,"R",1549,"R",1222,"R",79,"R",12,"R",0,"R",0,"R",12,"R",5,"R",42,"R",22
240471,"R",1199,"R",1864,"R",64,"R",1112,"R",0,"R",0,"R",1112,"R",835,"R",75,"R",107,"R",0,"R",0,"R",107,"R",88,"R",82,"R",21
240480,"R",1535,"R",2147,"R",71,"R",1571,"R",0,"R",0,"R",1571,"R",1170,"R",74,"R",20,"R",0,"R",0,"R",20,"R",10,"R",50,"R",20
240505,"R",536,"R",1201,"R",45,"R",567,"R",0,"R",0,"R",567,"R",357,"R",63,"R",56,"R",0,"R",0,"R",56,"R",24,"R",43,"R",13
240514,"R",188,"R",652,"R",29,"R",229,"R",0,"R",0,"R",229,"R",135,"R",59,"R",50,"R",0,"R",0,"R",50,"R",11,"R",22,"R",15
240596,"R",181,"R",737,"R",25,"R",175,"Z",0,"Z",0,"R",175,"R",99,"R",57,"R",36,"Z",0,"Z",0,"R",36,"R",12,"R",33,"R",16
240620,"R",444,"R",968,"R",46,"R",441,"R",0,"R",0,"R",441,"R",266,"R",60,"R",107,"R",0,"R",0,"R",107,"R",37,"R",35,"R",15
240657,"R",349,"R",449,"R",78,"R",410,"R",0,"R",0,"R",410,"R",256,"R",62,"R",20,"R",0,"R",0,"R",20,"R",6,"R",30,"R",13
240666,"R",568,"R",1707,"R",33,"R",536,"R",0,"R",0,"R",536,"R",347,"R",65,"R",73,"R",1,"R",0,"R",72,"R",23,"R",32,"R",16
240693,"R",169,"R",698,"R",24,"R",195,"R",0,"R",0,"R",195,"R",108,"R",55,"R",584,"R",0,"R",0,"R",584,"R",223,"R",38,"R",14
240709,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",16,"R",73,"R",14,"R",0,"R",0,"R",14,"R",10,"R",71,"R",12
240718,"A",,"A",,"A",,"R",186,"R",0,"R",0,"R",186,"R",130,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
240727,"R",1684,"R",2784,"R",60,"R",1534,"R",4,"Z",0,"R",1530,"R",1198,"R",78,"R",17,"R",0,"R",0,"R",17,"R",6,"R",35,"R",15
240736,"R",268,"R",383,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
240745,"R",501,"R",1002,"R",50,"R",287,"Z",0,"R",0,"R",287,"R",192,"R",67,"R",233,"R",0,"Z",0,"R",233,"R",113,"R",48,"R",15
240754,"R",419,"R",649,"R",65,"R",432,"R",0,"R",0,"R",432,"R",312,"R",72,"R",59,"R",0,"R",0,"R",59,"R",29,"R",49,"R",17
240790,"R",287,"R",387,"R",74,"R",69,"R",0,"R",0,"R",69,"R",51,"R",74,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",26
240879,"A",,"A",,"A",,"R",209,"R",0,"R",0,"R",209,"R",148,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
240985,"A",,"A",,"A",,"R",171,"R",0,"R",0,"R",171,"R",84,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
241100,"R",67,"R",83,"R",81,"R",97,"R",0,"R",0,"R",97,"R",54,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
241128,"R",90,"R",119,"R",76,"R",93,"R",0,"R",0,"R",93,"R",62,"R",67,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",26
241146,"A",,"A",,"A",,"R",328,"Z",0,"Z",0,"R",328,"R",110,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
241182,"A",,"A",,"A",,"R",218,"Z",0,"Z",0,"R",218,"R",39,"R",18,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
241191,"R",126,"R",199,"R",63,"R",154,"R",0,"R",0,"R",154,"R",112,"R",73,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",19
241216,"R",319,"R",435,"R",73,"R",258,"R",0,"Z",0,"R",258,"R",187,"R",72,"R",11,"R",0,"R",0,"R",11,"R",4,"R",36,"R",21
241225,"R",259,"R",370,"R",70,"R",180,"R",0,"R",0,"R",180,"R",86,"R",48,"R",20,"R",0,"R",0,"R",20,"R",12,"R",60,"R",21
241304,"R",168,"R",337,"R",50,"R",14,"R",0,"R",0,"R",14,"R",7,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
241331,"R",90,"R",250,"R",36,"R",50,"R",0,"R",0,"R",50,"R",50,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",14
241377,"R",89,"R",142,"R",63,"R",77,"R",0,"R",0,"R",77,"R",50,"R",65,"R",10,"R",0,"R",0,"R",10,"R",3,"R",30,"R",15
241386,"R",21,"R",41,"R",51,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",13
241395,"R",75,"R",134,"R",56,"R",76,"R",0,"R",0,"R",76,"R",53,"R",70,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",18
241410,"R",1167,"R",1544,"R",76,"R",922,"R",0,"R",0,"R",922,"R",710,"R",77,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",22
241517,"R",89,"R",175,"R",51,"R",35,"R",0,"R",0,"R",35,"R",23,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
241614,"R",38,"R",63,"R",60,"R",34,"R",0,"R",0,"R",34,"R",16,"R",47,"R",17,"R",0,"R",0,"R",17,"R",10,"R",59,"R",5
